,Code,Name,Close,Changes,ChagesRatio,Volume,Amount,Open,High,Low,Marcap,MarcapRatio,Stocks,ForeignShares,ForeignRatio,Rank,Date,ChangesRatio,TotalCount
143,003490,대한항공,11550.0,-450.0,-3.8,512580.0,5911633500.0,11650.0,11700.0,11400.0,823392985800.0,0.29,71289436.0,14274000.0,20.02,45.0,2003-01-27,,
144,002200,수출포장,6550.0,70.0,1.1,13600.0,89036900.0,6420.0,6670.0,6420.0,26200000000.0,0.01,4000000.0,39974.0,1.0,642.0,2003-01-28,,
145,003490,대한항공,11750.0,200.0,1.7,1452540.0,17047051000.0,11400.0,11800.0,11400.0,837650873000.0,0.29,71289436.0,14226790.0,19.96,45.0,2003-01-28,,
146,002200,수출포장,6530.0,-20.0,-0.3,41880.0,270769400.0,6560.0,6560.0,6400.0,26120000000.0,0.01,4000000.0,39674.0,0.99,628.0,2003-01-29,,
147,003490,대한항공,11600.0,-150.0,-1.3,401861.0,4628783100.0,11650.0,11750.0,11350.0,826957457600.0,0.3,71289436.0,14166010.0,19.87,45.0,2003-01-29,,
148,002200,수출포장,6610.0,80.0,1.2,17930.0,117997800.0,6610.0,6720.0,6530.0,26440000000.0,0.01,4000000.0,39624.0,0.99,632.0,2003-01-30,,
149,003490,대한항공,11700.0,100.0,0.9,357549.0,4191329800.0,11550.0,11850.0,11500.0,834086401200.0,0.3,71289436.0,13982910.0,19.61,47.0,2003-01-30,,
150,002200,수출포장,6700.0,90.0,1.4,15420.0,103020500.0,6500.0,6850.0,6480.0,26800000000.0,0.01,4000000.0,39614.0,0.99,643.0,2003-02-03,,
151,003490,대한항공,12500.0,800.0,6.8,866740.0,10546604500.0,11600.0,12800.0,11500.0,891117950000.0,0.31,71289436.0,13867170.0,19.45,45.0,2003-02-03,,
152,002200,수출포장,6830.0,130.0,1.9,29644.0,200514120.0,6700.0,6890.0,6660.0,27320000000.0,0.01,4000000.0,39614.0,0.99,635.0,2003-02-04,,
153,003490,대한항공,12900.0,400.0,3.2,668440.0,8403993500.0,12500.0,12900.0,12200.0,919633724400.0,0.32,71289436.0,13767420.0,19.31,44.0,2003-02-04,,
154,002200,수출포장,6800.0,-30.0,-0.4,29800.0,203650300.0,6950.0,6950.0,6800.0,27200000000.0,0.01,4000000.0,39614.0,0.99,635.0,2003-02-05,,
155,003490,대한항공,12950.0,50.0,0.4,618880.0,7949645000.0,12700.0,13000.0,12600.0,923198196200.0,0.32,71289436.0,13584480.0,19.06,43.0,2003-02-05,,
156,002200,수출포장,6800.0,0.0,0.0,14900.0,100841300.0,6750.0,6820.0,6700.0,27200000000.0,0.01,4000000.0,39614.0,0.99,635.0,2003-02-06,,
157,003490,대한항공,12950.0,0.0,0.0,918000.0,12087737500.0,12900.0,13550.0,12850.0,923198196200.0,0.33,71289436.0,13600750.0,19.08,43.0,2003-02-06,,
158,002200,수출포장,6650.0,-150.0,-2.2,26520.0,175996400.0,6740.0,6750.0,6550.0,26600000000.0,0.01,4000000.0,39614.0,0.99,635.0,2003-02-07,,
159,003490,대한항공,12700.0,-250.0,-1.9,500944.0,6433656800.0,12900.0,13050.0,12700.0,905375837200.0,0.33,71289436.0,13675070.0,19.18,43.0,2003-02-07,,
160,002200,수출포장,6600.0,-50.0,-0.8,14710.0,97332000.0,6600.0,6710.0,6600.0,26400000000.0,0.01,4000000.0,39614.0,0.99,633.0,2003-02-10,,
161,003490,대한항공,12300.0,-400.0,-3.2,924520.0,11313201500.0,12450.0,12500.0,11950.0,876860062800.0,0.32,71289436.0,13459580.0,18.88,45.0,2003-02-10,,
162,002200,수출포장,6600.0,0.0,0.0,29670.0,196184500.0,6600.0,6720.0,6540.0,26400000000.0,0.01,4000000.0,39614.0,0.99,637.0,2003-02-11,,
163,003490,대한항공,12650.0,350.0,2.8,418826.0,5209316400.0,12450.0,12650.0,12000.0,901811365400.0,0.33,71289436.0,13535410.0,18.99,44.0,2003-02-11,,
164,002200,수출포장,6650.0,50.0,0.8,9590.0,63736200.0,6560.0,6710.0,6560.0,26600000000.0,0.01,4000000.0,39614.0,0.99,632.0,2003-02-12,,
165,003490,대한항공,12800.0,150.0,1.2,321600.0,4080149000.0,12400.0,12850.0,12400.0,912504780800.0,0.33,71289436.0,13465290.0,18.89,45.0,2003-02-12,,
166,002200,수출포장,6650.0,0.0,0.0,16700.0,111557300.0,6710.0,6710.0,6610.0,26600000000.0,0.01,4000000.0,39614.0,0.99,628.0,2003-02-13,,
167,003490,대한항공,13000.0,200.0,1.6,631710.0,8213893500.0,12900.0,13150.0,12800.0,926762668000.0,0.34,71289436.0,13671570.0,19.18,43.0,2003-02-13,,
168,002200,수출포장,6670.0,20.0,0.3,16200.0,107886200.0,6700.0,6740.0,6630.0,26680000000.0,0.01,4000000.0,39724.0,0.99,633.0,2003-02-14,,
169,003490,대한항공,12850.0,-150.0,-1.2,409291.0,5245753350.0,13000.0,13000.0,12650.0,916069252600.0,0.34,71289436.0,13483320.0,18.91,44.0,2003-02-14,,
170,002200,수출포장,6850.0,180.0,2.7,22510.0,153546200.0,6750.0,6890.0,6750.0,27400000000.0,0.01,4000000.0,40174.0,1.0,639.0,2003-02-17,,
171,003490,대한항공,13900.0,1050.0,8.2,998764.0,13657323600.0,13300.0,14300.0,13100.0,990923160400.0,0.35,71289436.0,13502430.0,18.94,42.0,2003-02-17,,
172,002200,수출포장,6880.0,30.0,0.4,10970.0,74986000.0,6940.0,6940.0,6780.0,27520000000.0,0.01,4000000.0,40174.0,1.0,634.0,2003-02-18,,
173,003490,대한항공,13700.0,-200.0,-1.4,877560.0,12286836500.0,13800.0,14400.0,13700.0,976665273200.0,0.34,71289436.0,13431000.0,18.84,42.0,2003-02-18,,
174,002200,수출포장,6830.0,-50.0,-0.7,16650.0,114479900.0,6900.0,6950.0,6790.0,27320000000.0,0.01,4000000.0,40344.0,1.01,633.0,2003-02-19,,
175,003490,대한항공,13900.0,200.0,1.5,776600.0,10937007000.0,14200.0,14350.0,13900.0,990923160400.0,0.35,71289436.0,13560510.0,19.02,42.0,2003-02-19,,
176,002200,수출포장,6700.0,-130.0,-1.9,12150.0,82043500.0,6700.0,6850.0,6700.0,26800000000.0,0.01,4000000.0,40344.0,1.01,651.0,2003-02-20,,
177,003490,대한항공,14250.0,350.0,2.5,833540.0,11690561000.0,14000.0,14250.0,13750.0,1015874463000.0,0.35,71289436.0,13849910.0,19.43,41.0,2003-02-20,,
178,002200,수출포장,6700.0,0.0,0.0,12910.0,86282500.0,6710.0,6750.0,6650.0,26800000000.0,0.01,4000000.0,40344.0,1.01,649.0,2003-02-21,,
179,003490,대한항공,13900.0,-350.0,-2.5,368740.0,5100268500.0,14200.0,14300.0,13650.0,990923160400.0,0.35,71289436.0,13750057.0,19.29,42.0,2003-02-21,,
180,002200,수출포장,6800.0,100.0,1.5,11540.0,78008700.0,6790.0,6830.0,6700.0,27200000000.0,0.01,4000000.0,40544.0,1.01,649.0,2003-02-24,,
181,003490,대한항공,13850.0,-50.0,-0.4,497385.0,6890901750.0,13750.0,14100.0,13750.0,987358688600.0,0.34,71289436.0,13788057.0,19.34,42.0,2003-02-24,,
182,002200,수출포장,6670.0,-130.0,-1.9,10310.0,69016900.0,6700.0,6730.0,6660.0,26680000000.0,0.01,4000000.0,40544.0,1.01,638.0,2003-02-25,,
183,003490,대한항공,13000.0,-850.0,-6.1,652360.0,8614451000.0,13500.0,13600.0,12950.0,926762668000.0,0.33,71289436.0,13700587.0,19.22,42.0,2003-02-25,,
184,002200,수출포장,6750.0,80.0,1.2,20600.0,137561800.0,6670.0,6750.0,6630.0,27000000000.0,0.01,4000000.0,40674.0,1.02,634.0,2003-02-26,,
185,003490,대한항공,13000.0,0.0,0.0,357913.0,4697258500.0,13100.0,13350.0,13000.0,926762668000.0,0.33,71289436.0,13572457.0,19.04,43.0,2003-02-26,,
186,002200,수출포장,6740.0,-10.0,-0.2,21340.0,141887500.0,6590.0,6740.0,6550.0,26960000000.0,0.01,4000000.0,40594.0,1.01,630.0,2003-02-27,,
187,003490,대한항공,13250.0,250.0,1.9,345010.0,4523952500.0,12900.0,13500.0,12750.0,944585027000.0,0.34,71289436.0,13543767.0,19.0,42.0,2003-02-27,,
188,002200,수출포장,6650.0,-90.0,-1.3,10460.0,69742500.0,6770.0,6790.0,6650.0,26600000000.0,0.01,4000000.0,40544.0,1.01,634.0,2003-02-28,,
189,003490,대한항공,13500.0,250.0,1.9,321560.0,4308925000.0,13400.0,13600.0,13100.0,962407386000.0,0.35,71289436.0,13527547.0,18.98,40.0,2003-02-28,,
190,002200,수출포장,6560.0,-90.0,-1.4,8860.0,58218100.0,6500.0,6640.0,6500.0,26240000000.0,0.01,4000000.0,40544.0,1.01,641.0,2003-03-03,,
191,003490,대한항공,13800.0,300.0,2.2,478242.0,6526869600.0,13600.0,13900.0,13350.0,983794216800.0,0.35,71289436.0,13562317.0,19.02,40.0,2003-03-03,,
192,002200,수출포장,6560.0,0.0,0.0,14860.0,96908600.0,6660.0,6660.0,6500.0,26240000000.0,0.01,4000000.0,40544.0,1.01,629.0,2003-03-04,,
193,003490,대한항공,13200.0,-600.0,-4.4,375933.0,4998003600.0,13500.0,13750.0,13050.0,941020555200.0,0.35,71289436.0,13486582.0,18.92,42.0,2003-03-04,,
194,002200,수출포장,6530.0,-30.0,-0.5,18374.0,119251220.0,6470.0,6630.0,6450.0,26120000000.0,0.01,4000000.0,40544.0,1.01,611.0,2003-03-05,,
195,003490,대한항공,12700.0,-500.0,-3.8,381179.0,4862620300.0,12900.0,13000.0,12600.0,905375837200.0,0.34,71289436.0,13457392.0,18.88,43.0,2003-03-05,,
196,002200,수출포장,6450.0,-80.0,-1.2,14380.0,92860400.0,6550.0,6550.0,6400.0,25800000000.0,0.01,4000000.0,40544.0,1.01,608.0,2003-03-06,,
197,003490,대한항공,11850.0,-850.0,-6.7,1719662.0,20433125200.0,12600.0,12800.0,11600.0,844779816600.0,0.32,71289436.0,13016232.0,18.26,46.0,2003-03-06,,
198,002200,수출포장,6280.0,-170.0,-2.6,190400.0,1196109400.0,6320.0,6370.0,6260.0,25120000000.0,0.01,4000000.0,40544.0,1.01,600.0,2003-03-07,,
199,003490,대한항공,11700.0,-150.0,-1.3,409327.0,4867389400.0,11500.0,12100.0,11500.0,834086401200.0,0.32,71289436.0,13009072.0,18.25,45.0,2003-03-07,,
200,002200,수출포장,6250.0,-30.0,-0.5,16040.0,100376000.0,6230.0,6290.0,6200.0,25000000000.0,0.01,4000000.0,40544.0,1.01,594.0,2003-03-10,,
201,003490,대한항공,11250.0,-450.0,-3.8,503550.0,5768665500.0,11800.0,11850.0,11250.0,802006155000.0,0.31,71289436.0,13027840.0,18.27,46.0,2003-03-10,,
202,002200,수출포장,6270.0,20.0,0.3,16250.0,99657500.0,6250.0,6270.0,6060.0,25080000000.0,0.01,4000000.0,40544.0,1.01,582.0,2003-03-11,,
203,003490,대한항공,10100.0,-1150.0,-10.2,1135962.0,12049777700.0,10700.0,10950.0,10100.0,720023303600.0,0.29,71289436.0,12865440.0,18.05,46.0,2003-03-11,,
204,002200,수출포장,6200.0,-70.0,-1.1,7140.0,44474200.0,6270.0,6350.0,6200.0,24800000000.0,0.01,4000000.0,40544.0,1.01,593.0,2003-03-12,,
205,003490,대한항공,9050.0,-1050.0,-10.4,8024385.0,72781784250.0,10000.0,10150.0,8600.0,645169395800.0,0.26,71289436.0,13835230.0,19.41,52.0,2003-03-12,,
206,002200,수출포장,6190.0,-10.0,-0.2,22790.0,139201900.0,6080.0,6190.0,6080.0,24760000000.0,0.01,4000000.0,39614.0,0.99,586.0,2003-03-13,,
207,003490,대한항공,8510.0,-540.0,-6.0,4160970.0,36769325400.0,9330.0,9350.0,8390.0,606673100360.0,0.24,71289436.0,13763880.0,19.31,56.0,2003-03-13,,
208,002200,수출포장,6280.0,90.0,1.4,32550.0,202801900.0,6270.0,6310.0,6180.0,25120000000.0,0.01,4000000.0,39614.0,0.99,590.0,2003-03-14,,
209,003490,대한항공,9780.0,1270.0,14.9,4473205.0,43203328500.0,9400.0,9780.0,9320.0,697210684080.0,0.27,71289436.0,13830210.0,19.4,50.0,2003-03-14,,
210,002200,수출포장,6140.0,-140.0,-2.2,9370.0,57761600.0,6210.0,6240.0,6120.0,24560000000.0,0.01,4000000.0,39614.0,0.99,582.0,2003-03-17,,
211,003490,대한항공,9250.0,-530.0,-5.4,1815318.0,16834806500.0,9600.0,9700.0,8900.0,659427283000.0,0.27,71289436.0,13897920.0,19.5,49.0,2003-03-17,,
212,002200,수출포장,6200.0,60.0,1.0,6270.0,38898400.0,6370.0,6380.0,6170.0,24800000000.0,0.01,4000000.0,39614.0,0.99,596.0,2003-03-18,,
213,003490,대한항공,10600.0,1350.0,14.6,2760592.0,28442652500.0,10250.0,10600.0,9990.0,755668021600.0,0.3,71289436.0,14135360.0,19.83,46.0,2003-03-18,,
214,002200,수출포장,6280.0,80.0,1.3,6500.0,40624500.0,6220.0,6280.0,6220.0,25120000000.0,0.01,4000000.0,39614.0,0.99,588.0,2003-03-19,,
215,003490,대한항공,11350.0,750.0,7.1,2848830.0,32016057000.0,11000.0,11500.0,10750.0,809135098600.0,0.32,71289436.0,14645450.0,20.54,45.0,2003-03-19,,
216,002200,수출포장,6600.0,320.0,5.1,30990.0,199148100.0,6280.0,6620.0,6280.0,26400000000.0,0.01,4000000.0,39614.0,0.99,598.0,2003-03-20,,
217,003490,대한항공,11650.0,300.0,2.6,4017267.0,46824345550.0,11700.0,12000.0,11300.0,830521929400.0,0.31,71289436.0,14822190.0,20.79,46.0,2003-03-20,,
218,002200,수출포장,6730.0,130.0,2.0,14420.0,95996400.0,6770.0,6770.0,6550.0,26920000000.0,0.01,4000000.0,39614.0,0.99,601.0,2003-03-21,,
219,003490,대한항공,11800.0,150.0,1.3,1784536.0,20864483800.0,11650.0,11850.0,11500.0,841215344800.0,0.31,71289436.0,15007690.0,21.05,47.0,2003-03-21,,
220,002200,수출포장,6730.0,0.0,0.0,9940.0,66610200.0,6730.0,6770.0,6640.0,26920000000.0,0.01,4000000.0,39634.0,0.99,597.0,2003-03-24,,
221,003490,대한항공,11600.0,-200.0,-1.7,1393334.0,16353007400.0,12100.0,12150.0,11550.0,826957457600.0,0.31,71289436.0,15180950.0,21.29,46.0,2003-03-24,,
222,002200,수출포장,6430.0,-300.0,-4.5,5280.0,34031700.0,6400.0,6570.0,6400.0,25720000000.0,0.01,4000000.0,39674.0,0.99,600.0,2003-03-25,,
223,003490,대한항공,10450.0,-1150.0,-9.9,1753830.0,18574885000.0,10700.0,10900.0,10250.0,744974606200.0,0.28,71289436.0,14974470.0,21.01,50.0,2003-03-25,,
224,002200,수출포장,6410.0,-20.0,-0.3,3410.0,22016900.0,6430.0,6540.0,6400.0,25640000000.0,0.01,4000000.0,39824.0,1.0,611.0,2003-03-26,,
225,003490,대한항공,10700.0,250.0,2.4,1491799.0,16137328300.0,10800.0,11000.0,10700.0,762796965200.0,0.29,71289436.0,14917470.0,20.93,46.0,2003-03-26,,
226,002200,수출포장,6500.0,90.0,1.4,4270.0,27666300.0,6470.0,6540.0,6410.0,26000000000.0,0.01,4000000.0,39924.0,1.0,599.0,2003-03-27,,
227,003490,대한항공,10300.0,-400.0,-3.7,584645.0,6066528500.0,10400.0,10550.0,10250.0,734281190800.0,0.28,71289436.0,14913690.0,20.92,50.0,2003-03-27,,
228,002200,수출포장,6530.0,30.0,0.5,1390.0,8999000.0,6600.0,6600.0,6410.0,26120000000.0,0.01,4000000.0,39784.0,0.99,601.0,2003-03-28,,
229,003490,대한항공,10250.0,-50.0,-0.5,1287570.0,13140834000.0,10100.0,10500.0,9980.0,730716719000.0,0.28,71289436.0,14706410.0,20.63,51.0,2003-03-28,,
230,002200,수출포장,6490.0,-40.0,-0.6,4430.0,28559900.0,6500.0,6500.0,6400.0,25960000000.0,0.01,4000000.0,39784.0,0.99,595.0,2003-03-31,,
231,003490,대한항공,9500.0,-750.0,-7.3,1295896.0,12473864800.0,9520.0,9970.0,9350.0,677249642000.0,0.27,71289436.0,14353120.0,20.13,56.0,2003-03-31,,
232,002200,수출포장,6480.0,-10.0,-0.2,6440.0,41656000.0,6390.0,6490.0,6390.0,25920000000.0,0.01,4000000.0,39714.0,0.99,600.0,2003-04-01,,
233,003490,대한항공,9710.0,210.0,2.2,1372960.0,13151530400.0,9450.0,9780.0,9300.0,692220423560.0,0.27,71289436.0,14241040.0,19.98,56.0,2003-04-01,,
234,002200,수출포장,6460.0,-20.0,-0.3,7060.0,45609000.0,6460.0,6550.0,6450.0,25840000000.0,0.01,4000000.0,39714.0,0.99,610.0,2003-04-02,,
235,003490,대한항공,9780.0,70.0,0.7,1738371.0,17000442980.0,10000.0,10050.0,9670.0,697210684080.0,0.27,71289436.0,13845010.0,19.42,56.0,2003-04-02,,
236,002200,수출포장,6510.0,50.0,0.8,10360.0,67439100.0,6520.0,6550.0,6490.0,26040000000.0,0.01,4000000.0,39804.0,1.0,613.0,2003-04-03,,
237,003490,대한항공,9770.0,-10.0,-0.1,2616380.0,25985413000.0,10300.0,10350.0,9550.0,696497789720.0,0.27,71289436.0,13684410.0,19.2,56.0,2003-04-03,,
238,002200,수출포장,6520.0,10.0,0.2,9780.0,63798800.0,6510.0,6580.0,6450.0,26080000000.0,0.01,4000000.0,40074.0,1.0,614.0,2003-04-04,,
239,003490,대한항공,10450.0,680.0,7.0,2406058.0,24389749600.0,9550.0,10550.0,9490.0,744974606200.0,0.28,71289436.0,13825800.0,19.39,52.0,2003-04-04,,
240,002200,수출포장,6760.0,240.0,3.7,17380.0,115875900.0,6560.0,6770.0,6560.0,27040000000.0,0.01,4000000.0,40484.0,1.01,617.0,2003-04-07,,
241,003490,대한항공,11600.0,1150.0,11.0,3661759.0,40450252900.0,10700.0,11700.0,10300.0,826957457600.0,0.3,71289436.0,13874990.0,19.46,50.0,2003-04-07,,
242,002200,수출포장,6720.0,-40.0,-0.6,17144.0,115567480.0,6710.0,6820.0,6700.0,26880000000.0,0.01,4000000.0,40904.0,1.02,619.0,2003-04-08,,
243,003490,대한항공,11500.0,-100.0,-0.9,2665960.0,30346690500.0,11150.0,11650.0,11050.0,819828514000.0,0.29,71289436.0,13988300.0,19.62,49.0,2003-04-08,,
244,002200,수출포장,6630.0,-90.0,-1.3,11210.0,74630400.0,6720.0,6720.0,6610.0,26520000000.0,0.01,4000000.0,41074.0,1.03,613.0,2003-04-09,,
245,003490,대한항공,11300.0,-200.0,-1.7,3440581.0,39456792300.0,11300.0,11750.0,11050.0,805570626800.0,0.3,71289436.0,14070200.0,19.74,48.0,2003-04-09,,
246,002200,수출포장,6780.0,150.0,2.3,12820.0,86588500.0,6630.0,6840.0,6630.0,27120000000.0,0.01,4000000.0,43624.0,1.09,612.0,2003-04-10,,
247,003490,대한항공,11000.0,-300.0,-2.6,3044798.0,33855756500.0,11450.0,11500.0,10850.0,784183796000.0,0.29,71289436.0,13412321.0,18.81,51.0,2003-04-10,,
248,002200,수출포장,7050.0,270.0,4.0,52160.0,367523100.0,6800.0,7150.0,6800.0,28200000000.0,0.01,4000000.0,43834.0,1.1,598.0,2003-04-11,,
249,003490,대한항공,11450.0,450.0,4.1,2707202.0,30799311900.0,11000.0,11600.0,11000.0,816264042200.0,0.3,71289436.0,13223331.0,18.55,49.0,2003-04-11,,
250,002200,수출포장,7150.0,100.0,1.4,29710.0,212368600.0,7060.0,7210.0,7060.0,28600000000.0,0.01,4000000.0,44034.0,1.1,597.0,2003-04-14,,
251,003490,대한항공,11550.0,100.0,0.9,1725585.0,19950306750.0,11600.0,11800.0,11350.0,823392985800.0,0.29,71289436.0,13088571.0,18.36,50.0,2003-04-14,,
252,002200,수출포장,7150.0,0.0,0.0,37790.0,271935400.0,7240.0,7240.0,7150.0,28600000000.0,0.01,4000000.0,48174.0,1.2,608.0,2003-04-15,,
253,003490,대한항공,12000.0,450.0,3.9,3209099.0,38226931500.0,11800.0,12300.0,11500.0,855473232000.0,0.3,71289436.0,13119731.0,18.4,47.0,2003-04-15,,
254,002200,수출포장,7450.0,300.0,4.2,74780.0,556484300.0,7160.0,7600.0,7160.0,29800000000.0,0.01,4000000.0,99154.0,2.48,599.0,2003-04-16,,
255,003490,대한항공,12100.0,100.0,0.8,2967392.0,36017623700.0,12350.0,12400.0,11950.0,862602175600.0,0.29,71289436.0,13196006.0,18.51,48.0,2003-04-16,,
256,002200,수출포장,7650.0,200.0,2.7,25941.0,195298550.0,7450.0,7650.0,7450.0,30600000000.0,0.01,4000000.0,107024.0,2.68,584.0,2003-04-17,,
257,003490,대한항공,11750.0,-350.0,-2.9,1375831.0,16301628750.0,11850.0,12000.0,11700.0,837650873000.0,0.29,71289436.0,13223006.0,18.55,51.0,2003-04-17,,
258,002200,수출포장,7580.0,-70.0,-0.9,10050.0,76384600.0,7770.0,7770.0,7530.0,30320000000.0,0.01,4000000.0,107114.0,2.68,594.0,2003-04-18,,
259,003490,대한항공,11600.0,-150.0,-1.3,2342390.0,27536055000.0,12050.0,12100.0,11500.0,826957457600.0,0.28,71289436.0,13225536.0,18.55,52.0,2003-04-18,,
260,002200,수출포장,7490.0,-90.0,-1.2,19160.0,143740300.0,7580.0,7580.0,7480.0,29960000000.0,0.01,4000000.0,116864.0,2.92,605.0,2003-04-21,,
261,003490,대한항공,11400.0,-200.0,-1.7,1628208.0,18310778700.0,11350.0,11450.0,11100.0,812699570400.0,0.27,71289436.0,13206036.0,18.52,53.0,2003-04-21,,
262,002200,수출포장,7470.0,-20.0,-0.3,13760.0,102884900.0,7500.0,7550.0,7420.0,29880000000.0,0.01,4000000.0,124184.0,3.1,597.0,2003-04-22,,
263,003490,대한항공,11000.0,-400.0,-3.5,1517136.0,16711250500.0,11200.0,11200.0,10850.0,784183796000.0,0.27,71289436.0,13241446.0,18.57,55.0,2003-04-22,,
264,002200,수출포장,7500.0,30.0,0.4,15361.0,115468900.0,7510.0,7650.0,7490.0,30000000000.0,0.01,4000000.0,131354.0,3.28,596.0,2003-04-23,,
265,003490,대한항공,10800.0,-200.0,-1.8,1383745.0,15234971500.0,11200.0,11300.0,10800.0,769925908800.0,0.27,71289436.0,13183576.0,18.49,57.0,2003-04-23,,
266,002200,수출포장,7550.0,50.0,0.7,15920.0,121314700.0,7550.0,7720.0,7550.0,30200000000.0,0.01,4000000.0,131354.0,3.28,588.0,2003-04-24,,
267,003490,대한항공,10600.0,-200.0,-1.8,904366.0,9628497600.0,10700.0,10900.0,10500.0,755668021600.0,0.27,71289436.0,13180066.0,18.49,57.0,2003-04-24,,
268,002200,수출포장,7380.0,-170.0,-2.2,27361.0,198696380.0,7500.0,7500.0,7100.0,29520000000.0,0.01,4000000.0,149434.0,3.74,579.0,2003-04-25,,
269,003490,대한항공,9970.0,-630.0,-5.9,1971406.0,19592683020.0,10200.0,10250.0,9800.0,710755676920.0,0.26,71289436.0,12847286.0,18.02,58.0,2003-04-25,,
270,002200,수출포장,7260.0,-120.0,-1.6,12510.0,90398600.0,7020.0,7320.0,7020.0,29040000000.0,0.01,4000000.0,153544.0,3.84,580.0,2003-04-28,,
271,003490,대한항공,10450.0,480.0,4.8,1829868.0,18591170200.0,9550.0,10500.0,9550.0,744974606200.0,0.27,71289436.0,12852286.0,18.03,54.0,2003-04-28,,
272,002200,수출포장,7480.0,220.0,3.0,7470.0,55655800.0,7490.0,7500.0,7370.0,29920000000.0,0.01,4000000.0,153584.0,3.84,580.0,2003-04-29,,
273,003490,대한항공,11200.0,750.0,7.2,3208881.0,35537152200.0,10850.0,11400.0,10650.0,798441683200.0,0.28,71289436.0,12918936.0,18.12,55.0,2003-04-29,,
274,002200,수출포장,7500.0,20.0,0.3,5151.0,38511500.0,7340.0,7560.0,7340.0,30000000000.0,0.01,4000000.0,153744.0,3.84,582.0,2003-04-30,,
275,003490,대한항공,11550.0,350.0,3.1,3120746.0,35843263800.0,11000.0,11750.0,10950.0,823392985800.0,0.29,71289436.0,13233526.0,18.56,51.0,2003-04-30,,
276,002200,수출포장,7360.0,-140.0,-1.9,12800.0,94652700.0,7590.0,7590.0,7310.0,29440000000.0,0.01,4000000.0,153744.0,3.84,594.0,2003-05-02,,
277,003490,대한항공,11300.0,-250.0,-2.2,1200385.0,13496129000.0,11550.0,11600.0,11050.0,805570626800.0,0.28,71289436.0,13228229.0,18.56,53.0,2003-05-02,,
278,002200,수출포장,7430.0,70.0,1.0,20861.0,154454330.0,7360.0,7590.0,7350.0,29720000000.0,0.01,4000000.0,154244.0,3.86,597.0,2003-05-06,,
279,003490,대한항공,11700.0,400.0,3.5,1845130.0,21421944000.0,11650.0,11750.0,11400.0,834086401200.0,0.29,71289436.0,13678389.0,19.19,51.0,2003-05-06,,
280,002200,수출포장,7440.0,10.0,0.1,4080.0,30477300.0,7450.0,7510.0,7410.0,29760000000.0,0.01,4000000.0,154734.0,3.87,601.0,2003-05-07,,
281,003490,대한항공,11750.0,50.0,0.4,1430864.0,16748027500.0,11850.0,11850.0,11550.0,837650873000.0,0.28,71289436.0,13685249.0,19.2,52.0,2003-05-07,,
282,002200,수출포장,7380.0,-60.0,-0.8,15660.0,116108600.0,7550.0,7550.0,7360.0,29520000000.0,0.01,4000000.0,154734.0,3.87,607.0,2003-05-09,,
283,003490,대한항공,11500.0,-250.0,-2.1,1111080.0,12716616000.0,11500.0,11550.0,11300.0,819828514000.0,0.28,71289436.0,13681246.0,19.19,54.0,2003-05-09,,
284,002200,수출포장,7600.0,220.0,3.0,16661.0,126051700.0,7450.0,7630.0,7450.0,30400000000.0,0.01,4000000.0,154794.0,3.87,600.0,2003-05-12,,
285,003490,대한항공,12100.0,600.0,5.2,2108509.0,25371380900.0,11900.0,12200.0,11850.0,862602175600.0,0.29,71289436.0,13838496.0,19.41,53.0,2003-05-12,,
286,002200,수출포장,7580.0,-20.0,-0.3,22026.0,166279380.0,7570.0,7640.0,7510.0,30320000000.0,0.01,4000000.0,154794.0,3.87,597.0,2003-05-13,,
287,003490,대한항공,11600.0,-500.0,-4.1,1162567.0,13781798700.0,12200.0,12200.0,11600.0,826957457600.0,0.28,71289436.0,13853596.0,19.43,54.0,2003-05-13,,
288,002200,수출포장,7550.0,-30.0,-0.4,18451.0,140274150.0,7700.0,7700.0,7520.0,30200000000.0,0.01,4000000.0,154794.0,3.87,600.0,2003-05-14,,
289,003490,대한항공,11350.0,-250.0,-2.2,1241549.0,14090727650.0,11400.0,11550.0,11250.0,809135098600.0,0.28,71289436.0,13696046.0,19.21,55.0,2003-05-14,,
290,002200,수출포장,7610.0,60.0,0.8,10130.0,76803700.0,7600.0,7630.0,7520.0,30440000000.0,0.01,4000000.0,154794.0,3.87,597.0,2003-05-15,,
291,003490,대한항공,11500.0,150.0,1.3,1093810.0,12519416500.0,11550.0,11600.0,11200.0,819828514000.0,0.28,71289436.0,13712816.0,19.24,56.0,2003-05-15,,
292,002200,수출포장,7510.0,-100.0,-1.3,23860.0,179500200.0,7560.0,7600.0,7400.0,30040000000.0,0.01,4000000.0,154794.0,3.87,596.0,2003-05-16,,
293,003490,대한항공,11150.0,-350.0,-3.0,1092447.0,12173784550.0,11300.0,11450.0,11000.0,794877211400.0,0.27,71289436.0,13617226.0,19.1,57.0,2003-05-16,,
294,002200,수출포장,7360.0,-150.0,-2.0,20460.0,150526000.0,7350.0,7450.0,7330.0,29440000000.0,0.01,4000000.0,160574.0,4.01,599.0,2003-05-19,,
295,003490,대한항공,11050.0,-100.0,-0.9,586000.0,6414934000.0,10800.0,11100.0,10800.0,787748267800.0,0.28,71289436.0,13645226.0,19.14,56.0,2003-05-19,,
